"","x"
"56257",1531951
"56258",1531728
"56259",1532058
"56260",1531951
"56261",1532075
"56262",1532005
"56263",1531911
"56264",1531517
"56265",1531745
"56266",1531850
"56267",1531732
"56268",1531841
"56269",1531740
"56270",1532335
"56271",1531940
"56272",1531842
"56273",1531689
"56274",1531827
"56275",1531617
"56276",1531872
"56277",1531675
"56278",1531745
"56279",1531498
"56280",1531369
"56281",1531620
"56282",1531596
"56283",1531614
"56284",1531621
"56285",1531468
"56286",1531663
"56287",1531406
"56288",1531527
"56289",1531529
"56290",1531575
"56291",1531308
"56292",1531113
"56293",1531213
"56294",1531323
"56295",1531460
"56296",1531194
"56297",1531081
"56298",1530946
"56299",1530716
"56300",1531009
"56301",1531145
"56302",1530685
"56303",1531021
"56304",1530786
"56305",1530651
"56306",1530601
"56307",1530494
"56308",1530597
"56309",1530529
"56310",1530624
"56311",1530569
"56312",1530512
"56313",1530536
"56314",1530492
"56315",1530715
"56316",1530392
"56317",1530311
"56318",1529987
"56319",1529958
"56320",1529956
"56321",1529955
"56322",1529662
"56323",1530017
"56324",1529659
"56325",1529481
"56326",1529467
"56327",1529490
"56328",1528854
"56329",1528995
"56330",1529184
"56331",1528889
"56332",1528777
"56333",1528672
"56334",1528528
"56335",1528259
"56336",1528119
"56337",1528087
"56338",1527905
"56339",1527823
"56340",1527644
"56341",1527480
"56342",1527159
"56343",1527285
"56344",1526972
"56345",1527042
"56346",1526943
"56347",1526631
"56348",1526611
"56349",1526256
"56350",1526454
"56351",1526258
"56352",1526239
"56353",1525991
"56354",1526132
"56355",1525887
"56356",1525668
"56357",1525640
"56358",1525514
"56359",1525332
"56360",1525506
"56361",1525227
"56362",1525216
"56363",1525361
"56364",1525091
"56365",1524918
"56366",1524893
"56367",1524539
"56368",1525124
"56369",1524407
"56370",1524301
"56371",1524333
"56372",1524511
"56373",1523841
"56374",1524352
"56375",1524156
"56376",1524086
"56377",1523882
"56378",1523939
"56379",1524086
"56380",1524090
"56381",1523972
"56382",1524167
"56383",1523867
"56384",1523826
"56385",1523236
"56386",1523152
"56387",1523601
"56388",1523413
"56389",1523190
"56390",1523297
"56391",1523025
"56392",1522972
"56393",1523076
"56394",1522751
"56395",1523042
"56396",1523070
"56397",1522872
"56398",1522774
"56399",1522510
"56400",1522618
"56401",1522640
"56402",1522498
"56403",1522590
"56404",1522200
"56405",1522616
"56406",1522247
"56407",1521901
"56408",1522197
"56409",1521918
"56410",1521850
"56411",1521729
"56412",1521807
"56413",1522165
"56414",1522135
"56415",1521511
"56416",1521636
"56417",1521366
"56418",1521287
"56419",1521592
"56420",1521390
"56421",1521435
"56422",1521314
"56423",1521340
"56424",1521097
"56425",1521344
"56426",1521220
"56427",1521429
"56428",1520967
"56429",1520711
"56430",1520965
"56431",1520655
"56432",1520829
"56433",1520850
"56434",1520717
"56435",1520488
"56436",1520349
"56437",1520394
"56438",1520615
"56439",1520483
"56440",1520299
"56441",1520466
"56442",1519943
"56443",1520218
"56444",1520227
"56445",1520282
"56446",1520186
"56447",1519839
"56448",1519658
"56449",1519854
"56450",1519919
"56451",1519826
"56452",1519692
"56453",1519655
"56454",1519415
"56455",1519681
"56456",1519551
"56457",1519568
"56458",1519842
"56459",1519474
"56460",1519272
"56461",1519376
"56462",1519087
"56463",1519061
"56464",1519010
"56465",1519008
"56466",1519165
"56467",1519152
"56468",1518898
"56469",1518888
"56470",1518734
"56471",1518882
"56472",1518949
"56473",1518691
"56474",1518691
"56475",1518504
"56476",1518377
"56477",1518391
"56478",1518264
"56479",1518148
"56480",1518349
"56481",1518355
"56482",1518448
"56483",1518235
"56484",1518065
"56485",1518041
"56486",1518144
"56487",1518008
"56488",1518211
"56489",1517936
"56490",1517876
"56491",1517724
"56492",1518017
"56493",1517860
"56494",1517680
"56495",1517462
"56496",1517803
"56497",1517552
"56498",1517737
"56499",1517472
"56500",1517513
"56501",1517306
"56502",1517615
"56503",1517413
"56504",1517509
"56505",1517075
"56506",1517228
"56507",1517028
"56508",1517068
"56509",1517125
"56510",1517107
"56511",1517035
"56512",1516875
"56513",1516852
"56514",1516814
"56515",1516664
"56516",1516616
"56517",1516660
"56518",1516466
"56519",1516599
"56520",1516617
"56521",1516299
"56522",1516154
"56523",1516120
"56524",1516156
"56525",1516215
"56526",1516308
"56527",1516164
"56528",1515963
"56529",1516035
"56530",1516102
"56531",1516127
"56532",1515803
"56533",1516039
"56534",1516064
"56535",1515990
"56536",1515772
"56537",1515485
"56538",1515715
"56539",1515471
"56540",1515602
"56541",1515413
"56542",1515302
"56543",1515519
"56544",1515387
"56545",1515035
"56546",1515239
"56547",1515058
"56548",1515297
"56549",1514982
"56550",1515135
"56551",1515023
"56552",1514846
"56553",1514912
"56554",1515069
"56555",1514735
"56556",1514929
"56557",1514741
"56558",1514708
"56559",1514689
"56560",1514538
"56561",1514442
"56562",1514476
"56563",1514445
"56564",1514125
"56565",1514353
"56566",1514027
"56567",1513809
"56568",1514018
"56569",1514023
"56570",1513973
"56571",1513633
"56572",1513910
"56573",1513813
"56574",1513548
"56575",1513358
"56576",1513523
"56577",1513241
"56578",1513428
"56579",1513326
"56580",1512998
"56581",1513089
"56582",1513255
"56583",1513143
"56584",1513213
"56585",1513105
"56586",1513089
"56587",1512916
"56588",1512915
"56589",1512767
"56590",1512503
"56591",1512726
"56592",1512550
"56593",1512972
"56594",1512456
"56595",1512310
"56596",1512141
"56597",1512282
"56598",1512028
"56599",1512142
"56600",1512000
"56601",1512275
"56602",1511587
"56603",1511737
"56604",1511807
"56605",1511673
"56606",1511644
"56607",1511739
"56608",1511505
"56609",1511738
"56610",1511336
"56611",1511410
"56612",1511425
"56613",1511379
"56614",1511405
"56615",1511141
"56616",1511282
"56617",1511119
"56618",1511086
"56619",1510862
"56620",1510795
"56621",1510891
"56622",1510547
"56623",1510601
"56624",1510553
"56625",1510620
"56626",1510731
"56627",1510339
"56628",1510505
"56629",1510356
"56630",1510359
"56631",1510182
"56632",1510079
"56633",1510051
"56634",1509997
"56635",1510011
"56636",1509990
"56637",1509552
"56638",1509929
"56639",1509408
"56640",1509751
"56641",1509503
"56642",1509414
"56643",1509290
"56644",1509445
"56645",1509255
"56646",1509442
"56647",1509132
"56648",1509502
"56649",1509347
"56650",1508789
"56651",1508910
"56652",1508976
"56653",1509047
"56654",1508725
"56655",1508651
"56656",1508718
"56657",1508708
"56658",1508348
"56659",1508293
"56660",1508316
"56661",1508136
"56662",1508373
"56663",1508140
"56664",1508261
"56665",1508320
"56666",1508192
"56667",1507775
"56668",1507959
"56669",1508210
"56670",1508014
"56671",1507873
"56672",1507814
"56673",1507883
"56674",1507878
"56675",1507696
"56676",1507768
"56677",1507631
"56678",1507719
"56679",1507605
"56680",1507436
"56681",1507387
"56682",1507286
"56683",1507095
"56684",1507083
"56685",1507257
"56686",1507115
"56687",1507067
"56688",1506627
"56689",1506819
"56690",1506714
"56691",1506857
"56692",1506846
"56693",1506604
"56694",1506515
"56695",1506519
"56696",1506269
"56697",1506604
"56698",1506439
"56699",1506689
"56700",1506521
"56701",1506417
"56702",1506545
"56703",1506369
"56704",1506114
"56705",1506232
"56706",1506167
"56707",1506209
"56708",1505856
"56709",1505792
"56710",1505871
"56711",1505864
"56712",1505681
"56713",1505513
"56714",1505476
"56715",1505674
"56716",1505669
"56717",1505426
"56718",1505537
"56719",1505377
"56720",1505459
"56721",1505466
"56722",1505252
"56723",1505467
"56724",1505080
"56725",1505263
"56726",1505203
"56727",1505184
"56728",1505148
"56729",1505004
"56730",1504995
"56731",1504972
"56732",1504787
"56733",1504660
"56734",1504564
"56735",1504565
"56736",1504781
"56737",1504565
"56738",1504465
"56739",1504331
"56740",1504183
"56741",1504276
"56742",1504273
"56743",1504185
"56744",1504206
"56745",1504155
"56746",1503898
"56747",1504063
"56748",1503828
"56749",1503782
"56750",1503504
"56751",1503593
"56752",1504015
"56753",1503773
"56754",1503538
"56755",1503678
"56756",1503631
"56757",1503518
"56758",1503230
"56759",1503407
"56760",1503436
"56761",1503306
"56762",1503261
"56763",1503089
"56764",1503433
"56765",1503071
"56766",1503168
"56767",1502970
"56768",1502996
"56769",1502919
"56770",1502785
"56771",1502835
"56772",1502478
"56773",1502486
"56774",1502677
"56775",1502366
"56776",1502360
"56777",1502476
"56778",1502486
"56779",1502545
"56780",1502129
"56781",1502179
"56782",1502139
"56783",1502171
"56784",1501969
"56785",1502221
"56786",1501820
"56787",1501921
"56788",1501743
"56789",1502020
"56790",1501655
"56791",1501560
"56792",1501455
"56793",1501559
"56794",1501271
"56795",1501656
"56796",1501529
"56797",1501442
"56798",1501117
"56799",1501328
"56800",1501065
"56801",1501330
"56802",1501054
"56803",1500949
"56804",1500953
"56805",1500916
"56806",1500917
"56807",1500696
"56808",1500982
"56809",1500883
"56810",1500772
"56811",1500615
"56812",1500543
"56813",1500690
"56814",1500278
"56815",1500218
"56816",1500421
"56817",1500284
"56818",1500248
"56819",1500543
"56820",1500243
"56821",1500196
"56822",1500168
"56823",1500014
"56824",1500217
"56825",1499676
"56826",1499808
"56827",1499776
"56828",1499880
"56829",1499632
"56830",1499785
"56831",1499811
"56832",1499561
"56833",1499792
"56834",1499957
"56835",1499631
"56836",1499452
"56837",1499427
"56838",1499632
"56839",1499494
"56840",1499488
"56841",1499443
"56842",1499343
"56843",1499259
"56844",1499138
"56845",1498936
"56846",1499021
"56847",1498813
"56848",1499063
"56849",1499240
"56850",1498813
"56851",1498551
"56852",1498750
"56853",1498815
"56854",1498819
"56855",1498715
"56856",1498791
"56857",1498541
"56858",1498590
"56859",1498565
"56860",1498365
"56861",1498595
"56862",1498166
"56863",1497930
"56864",1498388
"56865",1498354
"56866",1498170
"56867",1498313
"56868",1497871
"56869",1498026
"56870",1497806
"56871",1497570
"56872",1498012
"56873",1497552
"56874",1497774
"56875",1497678
"56876",1497660
"56877",1497696
"56878",1497500
"56879",1497570
"56880",1497505
"56881",1497427
"56882",1497424
"56883",1497231
"56884",1497070
"56885",1497371
"56886",1497165
"56887",1497360
"56888",1496998
"56889",1496929
"56890",1496810
"56891",1496677
"56892",1496654
"56893",1496663
"56894",1496525
"56895",1496942
"56896",1496645
"56897",1496479
"56898",1496597
"56899",1496315
"56900",1496187
"56901",1496122
"56902",1496255
"56903",1496349
"56904",1496274
"56905",1496264
"56906",1496046
"56907",1495818
"56908",1495745
"56909",1495809
"56910",1495748
"56911",1495649
"56912",1495502
"56913",1495347
"56914",1495490
"56915",1495647
"56916",1495336
"56917",1495449
"56918",1495440
"56919",1494961
"56920",1495149
"56921",1495080
"56922",1495135
"56923",1495049
"56924",1494901
"56925",1494782
"56926",1494601
"56927",1494724
"56928",1494766
"56929",1494607
"56930",1494823
"56931",1494594
"56932",1495133
"56933",1494642
"56934",1494388
"56935",1494630
"56936",1494407
"56937",1494370
"56938",1494275
"56939",1494299
"56940",1494382
"56941",1494171
"56942",1494163
"56943",1494286
"56944",1493716
"56945",1493918
"56946",1493880
"56947",1493919
"56948",1493923
"56949",1493899
"56950",1493579
"56951",1493583
"56952",1493601
"56953",1493465
"56954",1493362
"56955",1493326
"56956",1493313
"56957",1493191
"56958",1492962
"56959",1492993
"56960",1493063
"56961",1493192
"56962",1493041
"56963",1492908
"56964",1492989
"56965",1492977
"56966",1492774
"56967",1492747
"56968",1492570
"56969",1492426
"56970",1492687
"56971",1492717
"56972",1492701
"56973",1492636
"56974",1492348
"56975",1492446
"56976",1492409
"56977",1492803
"56978",1492414
"56979",1492411
"56980",1492104
"56981",1492295
"56982",1492089
"56983",1492145
"56984",1492142
"56985",1492071
"56986",1491838
"56987",1491919
"56988",1491724
"56989",1491795
"56990",1491561
"56991",1491534
"56992",1491528
"56993",1491399
"56994",1491409
"56995",1491357
"56996",1491523
"56997",1491275
"56998",1491323
"56999",1490999
"57000",1491216
"57001",1490986
"57002",1490826
"57003",1490523
"57004",1490508
"57005",1490832
"57006",1491446
"57007",1490772
"57008",1490693
"57009",1490634
"57010",1490400
"57011",1490375
"57012",1490670
"57013",1490763
"57014",1490549
"57015",1490487
"57016",1490280
"57017",1490215
"57018",1490253
"57019",1490144
"57020",1490218
"57021",1490112
"57022",1490242
"57023",1490096
"57024",1489992
"57025",1490049
"57026",1489885
"57027",1490149
"57028",1490077
"57029",1489873
"57030",1489822
"57031",1489865
"57032",1489724
"57033",1489670
"57034",1489532
"57035",1489502
"57036",1489513
"57037",1489552
"57038",1489301
"57039",1489458
"57040",1489254
"57041",1489299
"57042",1489322
"57043",1489287
"57044",1489229
"57045",1489119
"57046",1489180
"57047",1488891
"57048",1489061
"57049",1488971
"57050",1488947
"57051",1489058
"57052",1488925
"57053",1488781
"57054",1489004
"57055",1489067
"57056",1488817
"57057",1489061
"57058",1489084
"57059",1489789
"57060",1489253
"57061",1489315
"57062",1489217
"57063",1489421
"57064",1489671
"57065",1489836
"57066",1489724
"57067",1489799
"57068",1489803
"57069",1490083
"57070",1490346
"57071",1490612
"57072",1490836
"57073",1491057
"57074",1491171
"57075",1491579
"57076",1491663
"57077",1491946
"57078",1492032
"57079",1492495
"57080",1492650
"57081",1492872
"57082",1493153
"57083",1493476
"57084",1493594
"57085",1493940
"57086",1494053
"57087",1494226
"57088",1494496
"57089",1494857
"57090",1495069
"57091",1495106
"57092",1495239
"57093",1495497
"57094",1495627
"57095",1496035
"57096",1496284
"57097",1496453
"57098",1496622
"57099",1496949
"57100",1496910
"57101",1496930
"57102",1497244
"57103",1497557
"57104",1497720
"57105",1498097
"57106",1498207
"57107",1498416
"57108",1498458
"57109",1498555
"57110",1499003
"57111",1498898
"57112",1499538
"57113",1499417
"57114",1499285
"57115",1499891
"57116",1500071
"57117",1500167
"57118",1500076
"57119",1500327
"57120",1500640
"57121",1500493
"57122",1500774
"57123",1500908
"57124",1501070
"57125",1501263
"57126",1501533
"57127",1501416
"57128",1501960
"57129",1502003
"57130",1501967
"57131",1502242
"57132",1501983
"57133",1502196
"57134",1502522
"57135",1502417
"57136",1502479
"57137",1502498
"57138",1502830
"57139",1502846
"57140",1502724
"57141",1502897
"57142",1503166
"57143",1502961
"57144",1503209
"57145",1503380
"57146",1503511
"57147",1503573
"57148",1503785
"57149",1504042
"57150",1504006
"57151",1503864
"57152",1504136
"57153",1504171
"57154",1504355
"57155",1504416
"57156",1504552
"57157",1504713
"57158",1504425
"57159",1504758
"57160",1504944
"57161",1505148
"57162",1504910
"57163",1505045
"57164",1504925
"57165",1505260
"57166",1505366
"57167",1505506
"57168",1505596
"57169",1505584
"57170",1505637
"57171",1505980
"57172",1505804
"57173",1505824
"57174",1505975
"57175",1505791
"57176",1506237
"57177",1506149
"57178",1505984
"57179",1506241
"57180",1506289
"57181",1506343
"57182",1506516
"57183",1506289
"57184",1506431
"57185",1506542
"57186",1506394
"57187",1506771
"57188",1506611
"57189",1506805
"57190",1506792
"57191",1506999
"57192",1507016
"57193",1506837
"57194",1506974
"57195",1507079
"57196",1506955
"57197",1507049
"57198",1507245
"57199",1506937
"57200",1507546
"57201",1507257
"57202",1507748
"57203",1507482
"57204",1507470
"57205",1507515
"57206",1507424
"57207",1507369
"57208",1507454
"57209",1507512
"57210",1507779
"57211",1507706
"57212",1507855
"57213",1508134
"57214",1508112
"57215",1507817
"57216",1507987
"57217",1508323
"57218",1508075
"57219",1507857
"57220",1507723
"57221",1508087
"57222",1507943
"57223",1507983
"57224",1508205
"57225",1508028
"57226",1508222
"57227",1508439
"57228",1508291
"57229",1508292
"57230",1508425
"57231",1508020
"57232",1508375
"57233",1508213
"57234",1508254
"57235",1508384
"57236",1508171
"57237",1508198
"57238",1508352
"57239",1508303
"57240",1508303
"57241",1508278
"57242",1508376
"57243",1508377
"57244",1508391
"57245",1508202
"57246",1508327
"57247",1508647
"57248",1508389
"57249",1508227
"57250",1508448
"57251",1508425
"57252",1508325
"57253",1508571
"57254",1508546
"57255",1508849
"57256",1508607
"57257",1508257
"57258",1508487
"57259",1508744
"57260",1508301
"57261",1508546
"57262",1508474
"57263",1508396
"57264",1508118
"57265",1508351
"57266",1508402
"57267",1508201
"57268",1508045
"57269",1508280
"57270",1508203
"57271",1508220
"57272",1508151
"57273",1508192
"57274",1508450
"57275",1508208
"57276",1508202
"57277",1508279
"57278",1508241
"57279",1508079
"57280",1508155
"57281",1508246
"57282",1508214
"57283",1507903
"57284",1508017
"57285",1508145
"57286",1507801
"57287",1507978
"57288",1507895
"57289",1507791
"57290",1507967
"57291",1508004
"57292",1508114
"57293",1507608
"57294",1507661
"57295",1507644
"57296",1507417
"57297",1507552
"57298",1507725
"57299",1507465
"57300",1507734
"57301",1507382
"57302",1507620
"57303",1507585
"57304",1507495
"57305",1507312
"57306",1507539
"57307",1507386
"57308",1507505
"57309",1507547
"57310",1507259
"57311",1507389
"57312",1507176
"57313",1507043
"57314",1507184
"57315",1507144
"57316",1507235
"57317",1506820
"57318",1506667
"57319",1506754
"57320",1506600
